NU_INSCRICAO,NU_NOTA_MT
7ff56884aabc69f1d8b14577a6407ac705d35620,394.7788473595629
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,506.83942783031443
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,-2.817528680648138
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,-2.817528680648138
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,474.08872219504076
424bdb568028c00e963fc710f7a31107978feb84,407.5119636314142
9fc249e4d6dece656c8796d34208d45dc535c3a7,542.7983658905935
827c808e5a3d17b81cd7cb9434f92b276416a39e,502.16248511113065
3b14b7a79a33800100b57153088a4658c2979c57,484.27414939558724
5916e2530308e5ce4602179367a5372a5f5135e2,467.7063671306815
a5880689fa0d7e2b80596a17c3f6a9e85439d398,551.1299349760314
c8cf5c4159c454809b801ea438db3974e8242c7b,502.3930109714863
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,639.6727041340039
19b8b06263c22bc148bd3e79ced71751b0462f67,-2.817528680648138
68043cf6df7116c4fbe9e8c461155a79d1149997,511.20952508232324
ffbf2b9497516c22da904a5736fef527ba8b868f,438.83643591322266
5001def5a54c7352a7f5efe6ca553cddeca44e73,506.41139475120553
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,626.2707239336224
c69d18e6e6b386e2e1592648d9e2366de5f64c06,-2.817528680648138
c57a918711e5f9909c06865804a1cc13ccb38936,480.00156200240514
d43c8bc37d22f63102d62317b61cbcdb1331054c,602.5974285347208
373440621611720645f51dbbada979c89bb14cd9,527.9817069702723
6cb9ea06bba586157fee26eb9d3642894fd55b43,449.97709847843817
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,-2.817528680648138
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,502.4738343892655
36f872f6120d768d0659a8dc67903c0ebf85f7e1,417.56465948435664
6eac66cd9ec970d8887a7df2ed69c132b8049521,-2.817528680648138
194268c39d944ac4b3930c2c0bd8342c15773ad0,-2.817528680648138
32ecd1831c2972d2e350967d4c96614030d9c2e6,417.73729286134215
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,-2.817528680648138
9f9fc9c670143177022b7ea79292186768fb3849,451.67592184854794
fe8333dd7a48c2c6da19394b93e6413b2d969588,616.8440029815763
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,500.42380210831016
e7155d360d9614f96d8f28af8cebee412228e753,501.54317305407983
8bc5a02113c1d872fd3d7c745df40e622400e51a,600.7497127129936
2900ff93d1f83e953e0b7abdfa3fb081366c967c,-2.817528680648138
e3674c21fa2357713f79e3e228580d7a772c62ca,559.2477754593299
7c8d53c9ecdb67403aa3a048a3d91f076934b160,-2.817528680648138
406d38e4421757935a3e7898f767a98c306e4015,-2.817528680648138
9aa4a411cd914b73b9d2843d50f7796dad1c0969,447.01756653191904
061ec45bddd19204b4ed9e1cc794b116aaffcd97,546.7038604997913
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,481.6589552221662
0cae68bb07813f6be4f476c21d699c697cb479d9,-2.817528680648138
1ab6ff506119fe0fb2b17147c7019e7419a4be14,363.8299252132972
83400bcebb04d1605ad7d37568b1bf4bde04b494,443.4348623686729
54899865c8bed8eb4d54c8d4c8ae09a30864290c,648.8094813114949
63e7e834e16f11029f62736780b3a101cac5e5f8,573.7309751364562
dc7a06efb8feb5e397b1d57d5478e2965322e80e,486.21991223851705
625786c698ec763a4dbba2978876dacf605d42c8,-2.817528680648138
8ba8d9f7e4d980b58556226d906e2236659cda4f,371.68135849120813
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,-2.817528680648138
ef52f1830fe4acb0d7ce223353a239b3fac81925,450.87112829164096
873ca0475258c0454ff969ff7f8b779c30729f48,460.9654552131228
43d7bd465f67853f09b8ea211afa8cba29d6452a,385.37296220532846
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,438.99012461966856
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,551.4035398510333
49a9e7f2baa21147daed25a03be27ef0d785cdaf,423.1478746995988
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,553.1769924773678
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,540.835804650275
97854c6bc17f30f476dc404dc3e74bda38afb8ba,-2.817528680648138
c57e5c73a18d895c0d10f18f4ca74d5073c16698,535.542545520348
2ed840bcb61092680e034399b5b638d6492e146e,-2.817528680648138
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,444.08984836092174
1a4a30ccca625947b0d2a60f25702e8066320f5c,-2.817528680648138
291eda98ff5f826d1adeec3ce1efc385ece76e7c,458.37184394942983
a976f1e8f9ba929071999ca384edb2f2bd0e0026,482.15990691556755
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,-2.817528680648138
601eb56c4870e7f3ce567bef879997434fab6978,449.17631434745033
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,479.57674823921025
8d2007f35400585b1a23535658a56e3f56deae16,596.6103197723855
504fb778c3000f0f74c49d28a157ef535df7b26e,531.7482319121996
41486a1936312d298dd64860a5d146bbe6e1f6ad,475.05746548385434
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,-2.817528680648138
eaf79174460e09e7653d588de06f97e1bbd42138,484.64566042263584
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,389.51994181400073
2181b6cd1a507e4be28b56bc22a49fc0c508891f,506.0369689281672
5cf539ec5fbefdd7e36c73555623aef55261b30a,609.2994478928107
cfcaab878786f9216a4d8433f2a46bad9276aee4,479.7734032292046
1b24de7ad1184ad4a97f373e876b96eea61c6b17,530.089673079337
c261830482fb017b2cca67da0781f4b8b8d83187,-2.817528680648138
62add403579d50fbee420593bd16447b10679b89,488.193997262291
d8e056958f364d9b9abc8cd7d7e464341655e324,-2.817528680648138
e00b16108ae0577000f16ced5a92205b35879b17,426.7366124028201
578b34d9c52218727f025eeeb7e9ece099e7962e,-2.817528680648138
91011d06f4c11199a3ae872aacadadd7d5d75f1c,-2.817528680648138
139838127162e6aa92bebbc5651e0472286a0619,-2.817528680648138
3c4914af467ac58e125a45a078ab6cd43e13b655,444.24842753937173
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,472.4664985050958
df7d7db821755b6e9a024a3cebe06b8155d9c708,438.14258139537293
8134453bc66345ba09033fc2118df694fa6a5299,484.5413005660313
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,387.0339915484662
b04d55df23021bca201b74ffe2e63ea7f2449877,470.9203714681249
3f318550fb1494cc6160d1e031ae29ac2fc065aa,496.7818673595018
ef77de8ef635260390a3261262869ca5c6135f59,-2.817528680648138
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,-2.817528680648138
c7cc0461b2c741ae81ee815a975dc6b9e514875c,501.3353683229121
73274817307e9baf478abdd2e6e73bab0ab26ecc,-2.817528680648138
af6c4e9ec5b12de767977306416bd0d9447d310d,380.0456123756073
7b309e8114f95274ac95aad6697df953fce1d861,470.90170247122734
354a476d6cc00db02bbe4bacbebe0298c14b9926,-2.817528680648138
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,428.57808419884316
adcb305091a3f8b4a9771362caaae7d2b39465c2,508.69852434300805
3b08ec5615162eeef39ddf97c305601f8d6be53c,592.233620648641
dd8bf6ed8a7291b0bac35478a7d4812939478898,588.0004174696692
298c9c61c87385c00c8eaa4192d153a8d059e411,449.1897751102938
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,-2.817528680648138
64449fe7c928f02f796c5b0d527c681b537f7859,423.95068826899654
bfaa66d24544cca4105e4364d9228bb8dc61c14a,-2.817528680648138
62d6fdccdcae41351a63bcd346eb65178c0481f1,-2.817528680648138
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,556.7790653635991
f0d08da594cee151c351acda8e05cedb7aa8f2e6,569.599277791742
cd2030092aacaa9580845fc92189ad3bc1a88129,431.0012525272326
1372e1ae0bd729de3f59baae76f62b02b73b21ac,499.4870814657478
3a74629fd3af085f644ada2fd31359de263dc95d,446.96425329619086
c5c4d066740c70017879a186e3df0b148edb1785,447.17029627388433
93622845055ef268067ee6964763aff9683e8360,403.40041761330565
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,420.1654011209025
7e760b93b2a189673c81aff7015aca45b4f50f3e,450.1503170368925
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,-2.817528680648138
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,453.93343567930424
04013eb3b9f5e047e3c384cbc124d6be434890c1,435.6215049089051
da0d4b43fd0c5896ab67944d72aa269aa842668e,602.0814906309349
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,477.43288793466286
bf751d79db8096cf876ac75002003bf2a7da2035,463.1233141038405
6e85f5878fde0da41bcbdeb1050e561c334bc31f,-2.817528680648138
726af52ecc5309864376cfbb79843e4d9bc67eb0,548.6810068823575
cdad5bfc0354572880fa799d9a0af784137de4a0,-2.817528680648138
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,469.74750218583927
9cb5797ed8f7ede425ba307f769774b42460774c,454.13566992212645
ac75c3f733f769455017ffdcf9b4ef75af3f853b,454.962848343415
8c408798149631973f52a14f363b604349f3425d,605.9586457825683
b2994317d9802cb04c018f57f863aaa6fae7a2b7,-2.817528680648138
0f1c44bdb576aa13a22627c4415521e2a68398e9,-2.817528680648138
b04c28955fd0f07bf69fc01d69aed8d166814b31,395.6874152342224
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,458.42956476229153
fa2603e1077c05493a48a74c6365a8d938b9bb58,454.03482698093075
0432abb93e94758393c78d674c53761c8e7547b2,411.35649053973583
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,535.7355210229761
40e4c903604e672a031abf55a0e9d0be2499e19d,542.172258234476
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,547.6286422585325
ae275ec587fa99cbc535a14b099e9a53418ad6f5,599.4404038632583
a40bcb038126e8fcc18613587d349c451b17495e,588.6859189066391
9b19bbaedd6ecaef988bef930c5793119b19dc00,456.37196488924315
62d3a19afc54c1410e6e771ea29b909f8796cdcc,-2.817528680648138
d20057efa140f475a2ab2abe27411b82e8da0e5e,-2.817528680648138
96e1a9ae54f3094c2837def24b35651fd65b7683,-2.817528680648138
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,430.32576574385104
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,488.50894625089995
f97828327a4314a4678a907d32d289e43235a80f,-2.817528680648138
46ef075a91ce3096159d24ef137e502955a2e92a,475.49758927151777
525cdb6a9a5f67818cf00847195ba88f8fe91978,-2.817528680648138
0fd2ebb2cba41467a2f1f064879e27c14671db11,471.3758295923284
1a4a64788e42e62aebaf976e118e4312f271be20,553.0318712035888
53c0a7d0d86fd533212fc581cf32c5cccadc294a,-2.817528680648138
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,487.25267681976896
fb888df8e882e6c0d8422fbd16748fe087fba56a,-2.817528680648138
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,448.53784686219507
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,-2.817528680648138
d920d310fa85f5d607cddd3f366d1fb4901372da,479.89838416428296
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,452.24564537811165
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,-2.817528680648138
ba01e15e5a2f24d0dd9b724618655a329ad61213,482.8930557790978
dbeac2f05498472ec708163898309999efef03f2,364.58355260324123
31782322f561ad5f596f6ae148c8204fad23705f,-2.817528680648138
bfd9561d59f723b856dbcc1ce674e11bba238a99,-2.817528680648138
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,544.5964527580205
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,459.2255700629132
825b9a5eb0d8725082051b41e082aed01dc9be7e,403.1972934902759
67d77c90ad21e26bfc94677547f6910b01dc1d32,397.0085299856421
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,-2.817528680648138
74271d115ce6ed32aa2aa834385200a606c62bce,362.3726485775743
6efd349903f7b391b6f920cc76de7b507258a8c9,405.7233636998227
e85ffa10d21d03b9b4e925b5808dde341be4a62e,-2.817528680648138
c0934de7b64b1ea909ce77c97580606e18936874,612.1964651420305
f81906feca10f1eeb5153e9f662a06040dc795c9,564.1993528699985
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,454.9706689462239
2ad02e38865830766bb87531dcb154852364eb39,513.2440831306158
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,-2.817528680648138
f986cc713f62755c8e4e47a388f9775fe2f46b40,429.1251198326023
143481c553f2f07d71a7b02d4364cf716eb213c3,530.8562942322202
7c2c0ca131808098924fa3305efe67029c95e527,521.7602879951148
862074b9b6dcb5e90476279725b9d0aa991f1e86,370.3049418856174
a5873b09206a34e65ff84c5d12d27998701220b4,324.68980314252696
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,449.8641755578159
cd532929efcd6be773ba62fc83c631a77eb24e94,598.9068358434581
64a70bc39c408304ecb8e572765315a3896ff833,447.49531014513735
5573caf7f47589820461e64565f85c11bf9f122b,432.69495709539467
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,568.5352916473705
e7f989fad23aa525007003e7d1382ae56c9947f5,483.6923103265375
44b8f6f734d554fec0da2e60da8d27868798c802,464.0700024972827
ae0ce3518210a23804d30a83c92f5c2da6fe1382,-2.817528680648138
34d6082a74330b3f5bc565fc573674afaa03f661,636.9321193203822
d25c087f96c3997d6328b953d4a710d27ef5838a,543.9620653635611
0e916480daf872f3cfd63c9decda513616804b6a,-2.817528680648138
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,-2.817528680648138
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,520.8567076784266
e447d3f2d58677fd267d7a03f501ef642a1d4e06,372.1392835784255
fbe1950b1a096572f21ea11345473fefcba6c84c,443.4489234949093
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,-2.817528680648138
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,456.5343828754835
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,-2.817528680648138
48bb95f95bf1597bd67366fb50610ada3df98863,447.6509615313474
51ae593280f360e68b5400abcbb0d37f1ecade71,644.552910583337
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,-2.817528680648138
d306f972ccb66cdd4b336af47af14e1bf8240cec,-2.817528680648138
8a1a696322f3f7e0861982fbca06cdbb039832d9,-2.817528680648138
6058199e6bda1e0af51a1186b65ff76d4fe4035c,550.7041113881287
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,469.1955709529494
31a4df5d818242efa0d50309c9bd5e503d3811fe,407.55035912979224
89c71043264315c4e0eea0f8775363a12dc82061,388.8763483501699
81d76646552b14b85adb5d258e5a135fd7ddb86a,493.2054810783193
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,-2.817528680648138
b63eff83ebc02e1bc7a73477edda3b76a05571b6,-2.817528680648138
c4a3b96cff4393b06246604527f1a558ad8b66b3,569.4188156079424
dc284de80ad0db4a78bee253f995f0920e340cfa,-2.817528680648138
45eab0d008b4971810ca4b2d7b735916d9991a9a,654.9997129252481
982fd0566d5924b506fe1477fda3513984c4c702,548.8428450919479
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,523.9619805507724
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,418.35493615131236
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,-2.817528680648138
8cadd025151167286941b7d4f113e0335e046bbb,564.3842795265767
412696b14eed4da0a81260862fbe1855d8fc75a1,-2.817528680648138
6629196865947bb489338e3fa1c9f0e56614ee72,524.0712146931785
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,344.5916389405238
bff7d200b32aa005540af908fb325a46ca9bb742,452.4195081561206
22a2734a900eec40dd32ef379894cfafe40c63c6,-2.817528680648138
edfe4f7961749b29d0bcb06933f1a8710846e116,80.7783469228238
5d42040f9935aff1dabc32c4f5a578148138e1af,446.8977300945172
bd01964e27b0e530ca458b382b07493aeb48a2ef,439.82067248944173
6588cdc7aef843b1775104bc38017bb3f808c7bc,437.62104393100225
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,572.1872891737038
1d705b7b461dfd626645d5df319ab733c1c1ca73,487.43243336783314
106b58912414f794e754883865bf6e4cf68adfbc,435.873882193262
308f5a51e95317261a7d66fa83feaf3504542cbe,63.909498756243465
973c923e39db780e329a64c6049dc85d9be17978,362.25120370061995
19dd82f8d74cf3f076d24e9985dae14d95a9318a,90.54464556256067
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,470.970776298372
7f9879b40a268318e2a969e73156aa9df7a48c13,544.3579565713683
3060b85e8d3e20b11f4391e64c6f916cede388c5,-2.817528680648138
866d7784ed1380003929da44f965aef9339702f9,498.29297125521134
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,467.05689110950976
032ef02de121b7ab5f2ee4ffab719f464050f862,-2.817528680648138
68040110ffe6ecacbbff5e21086c8c416132a22c,-2.817528680648138
f66562b958e6349449b87fea0a01fab214f6ec8b,366.0190659500096
beefc7a89a2d9882e5983d80e356f8b7c23994f7,514.1181880482267
82d7709a8445664e93038482fbfee478e8a40273,512.1091658011541
e3929d32c498f8e45ae326017cf7c60308880d94,582.8532424940381
9da35674034a0a1373298436fdfb2f1d840a6da2,457.13262951664615
6d980e58439452168c46e569c5671e7820d0800b,-2.817528680648138
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,437.78861116943597
2f8e05c2d702db25093589b14295ab88abf009e0,-2.817528680648138
407861b22074fd4b864404e8ef0942947c9ec7d7,-2.817528680648138
d426e04457c4fc8b4068a7da6805a7ab8e07224d,378.201844630599
70aa6679bdb9627324f6626534a7709cdcbdb0f8,-2.817528680648138
f5c04dc290d6706af8214800e25be19129dc9f7b,404.6266973580618
cd20ace0b8fb57cecb028764042f1c7851d39507,408.8053937352183
eb5f0ef501357740c2ac626bf1ce233475aa47af,452.52424226104125
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,-2.817528680648138
383f9cdf1c3d46a2cd312345792cf74f15e4b746,542.0150730805494
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,-2.817528680648138
fe23ba819708fa369addcf9e6dcc7657cab3a96a,472.7545241630173
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,604.2822735979329
c4e415962974bee4963519523194e05c3638dd39,-2.817528680648138
d50835b7ccba559c85daac789b52a4dd31e98eb9,81.93086017873941
b0e8139fa43e8c764878dcd69f3548d74353d838,470.9507956568753
e023d054a9a69d221946660afd3b8cabfcd05230,-2.817528680648138
9284a89fdbdd88fe9877dad42e9984e7e2484e20,451.5363574439229
f4c4cee74ce9ede036564ef9b80aba39c768e126,406.83993719466304
b1b16d232ac65293996ef45fcac75a0fca3e7325,-2.817528680648138
b8fb9eb73a9f599896d49678bdab39e07479b2ba,398.96115038393214
c04b0546f83b9eb90d11ca7597181b9ef956a80a,-2.817528680648138
bee771ff249f080561ad1b67c3a0050a3ab89b32,490.1242929224063
b1cb99c8b63b442384c0af490ca27366e5a91489,-2.817528680648138
809ec35d37a181001a42e6340709505e78a2c577,382.6813346552711
67da0b704f0c6cc6037509ab516aaaf58fd950b0,437.16288174366287
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,412.0831940947463
4617bca8992d06315c5592eb69d2493ac7ddf543,-2.817528680648138
60290f6053f0e9a625bc9d2f699ca507e8985292,414.6689357019544
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,458.91527275793874
89d16717c0a898a0955477e778e309036aa6e584,-2.817528680648138
151d112bc6f05c1069b4b743f73f92a08826741e,-2.817528680648138
a90416a3b247048aaff99c5f2f88a45e2dc20046,-2.817528680648138
4dff8608a5941c894c2f71aae910da722b5b2b2d,441.50732290402965
67833093fd0fde740199378acf55c33de750736f,438.43386637917445
23c6b7ea47102c0ba28ac805a03304d515494ecd,454.9783651600654
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,-2.817528680648138
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,433.323210045187
68b155dada9a40aafaaa7714e063a432dd8275d6,393.83317278294356
bd21086734939a7c2bc239854d12d7b8b2009fd6,-2.817528680648138
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,616.1077852480757
04df4468d9913083f7984969a8b2892f210b4193,409.4774610514543
cc2a0d12abf9b0917d668bec85e91fafddac7c45,517.2478162631731
3c5e07f1980f7cd16cd801e5f1b4f02825274201,-2.817528680648138
e9b1849607e9d8ab47b7fc39be369805313dda59,415.0755990566854
f4908c99ff49fb68410ac0d479e7def865dbff16,-2.817528680648138
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,-2.817528680648138
8919315667eed33ef7df11b0dcfc40d6d69163b8,-2.817528680648138
0adec45c06749fe632ed2304c345b14418d15871,-2.817528680648138
95a22a438d6ae5aae37830d6a7fc74e75fc981af,486.85203139897055
27584421ac81833fb4ccf564a6fcdd4ac2b698be,513.4936032935509
e720fd525ae844a709b93fdb28f7914c48d8160d,546.968581697032
24fa503c4c1225e71a37fe92b354c626e099cbb6,563.0087562744687
6af857c10637e8e60ee8723080d306cf45181a2f,604.7908285174431
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,-2.817528680648138
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,479.37109867846834
fe61cad7894d78b02178a3eb5ec99ffdb5351160,-2.817528680648138
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,-2.817528680648138
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,484.8695443123585
3a9507cc35b592af5172dd8ebb28cc89827e3f68,421.4918429701888
132375a118767bda43cef7d17fb9ee7e3910fda6,83.23944525742854
551f1885fa0f60bb05f612a39cafe53130ac961e,384.7974252386437
399626499b7dfe518b8a4a57b801dae132f325db,-2.817528680648138
cc3750ac71c85cc688659b3eb20dc112738eb623,630.6393353857444
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,459.7965464526479
9c87e30e40e82eba487a7fb0b594eb881db74389,427.1695713719324
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,-2.817528680648138
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,456.11452708901083
f3931aca05bc6c99fe0c03619fc54098c0c515ef,-2.817528680648138
16f6526457cc7d849c2a9829efa0e021c78353f0,530.5831195307708
74b0cbfbe74747c9780b564db3e624d3c19878a2,426.22629183499674
fc67a6d22a9d1beadaf42cd714789d5749800b19,423.313701383499
d0c7acbad13d292e637f23633da232e29186e20c,439.54789631495794
b921a4ac834cc1109c06e7c1de9439c0daf16e06,518.9408873287987
e31ee5529458da77ca3239ca06f64465e737e454,426.5968888030495
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,-2.817528680648138
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,450.0208864318164
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,512.3006139026921
b095a86f58a41adaf4197caac4b38de0a96a4058,88.70198520902795
05a25962f9f30d8544842ec3d79244e99d11017b,608.0309794233061
458f801c533d802e3655e9bbced52ee22826f197,393.55192482476707
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,429.51825014611916
293ffd1359a352518d31928214161b644128851e,565.3244593719562
95068b8d72613d8b51b22243060dd50a498e4dbf,523.0837343678701
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,420.1153675159508
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,480.6979314288572
758e005c28f680380e79d7935f29ce42c3b49dfe,516.7773410823945
881348d182c96239cf7f78a13cefa5adb47fb752,-2.817528680648138
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,500.0289247763418
88bf2ee39f502979c06148c8ed9ad29b2df033a0,-2.817528680648138
52a23c1eb5ea201859a91a6cb70114032878f7da,343.84858828095645
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,580.9712646405035
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,-2.817528680648138
6dccb96a95dd55aeed519fcfaf84d26493df68fe,-2.817528680648138
ec12ea01cda3dcf0c6271ea7140c656f4774264b,435.0508066886733
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,533.5655107152751
c62671ce23840752f47d376866a2f2e0bb5a8248,-2.817528680648138
131010225a14ea18fa1748a59efd6413fc0eb338,457.369484141168
a2b095e8fed2a3edb2a751b5e1e71336757e278d,476.7363128401506
766e70bac5c7e88381749ba3f140e03132b0858e,397.2643607947609
92f75ecf86b6e027c977162cc4297db8d280b2be,472.5225137417574
a2b2a641336472d368c2c4b2253e9455fd58d688,-2.817528680648138
a3af6be26868494212d438ddc80ba11e55d7261c,519.5452132070005
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,-2.817528680648138
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,-2.817528680648138
defb13732108dd8d257e70b84e439d9020576209,532.0842036863592
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,-2.817528680648138
8120c2970d5087725caa5d3d87fcfb24155d181b,415.5697131453454
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,542.9522931607912
95ced045710caddbab17dd0552eed9f15d76b4b8,573.7714019806699
629fba23b8937cd3f4ae214255cc9b01b601dc9d,117.00189290782725
17cafdecd37633480065ba97838ed940156e0a07,517.4541607882596
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,-2.817528680648138
39342260b5d0b77e66491fa443ba490d843c00f9,-2.817528680648138
95dbcd144e591c2694acc9bc942726784469d0f8,-2.817528680648138
5f553236d725160fdbff443604199b293f1f44ce,475.62992283716414
869b7dfefe247dfa859db744c33c2678411dd945,509.30949350696943
4f718d14fd2f4506b47f244ff6ba9989cf256207,-2.817528680648138
c910640a6e6c25b259dfcc4990f2899245e988ca,443.5107900457479
c9210ff822feac437edffb18dda200a8f3ea1a59,504.26909010040146
e18348afecf00cc3d88f3ba48351ce1843f220a0,473.1826877516832
5954217e13179b6043acc782e102668a2612a8e4,414.99788711512053
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,465.918002230787
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,439.34332909636487
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,-2.817528680648138
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,-2.817528680648138
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,402.51064916255854
a7275f430267de859f35ff4b68e4a276e5be7279,441.18062911943974
5d8539ebe86a27c576d5f46bcba6ba71031a0143,-2.817528680648138
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,456.2055460705545
870a45c11058f7dfab6d067039447ce546c208b4,-2.817528680648138
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,527.2054223954443
812dad3abf68e537e7a5f58627c83daea4375233,482.06529593276764
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,-2.817528680648138
8b9fea02641babf2396079c6edfed9abb45117bf,486.1731760655891
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,-2.817528680648138
d8788a6c3e384b392b77f519451fed79c34453a2,645.3691685174595
1e6d53083bfb60a532c211edc06a3b3122eaa340,466.10124170989144
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,-2.817528680648138
1db27ec90efad017f1e8e8998389d75f98149663,445.3392498817947
ee22b8c134e9178600d57236685e0822b2034601,570.767436617307
b03c5ebab160571176fd665bad3b559d23d28f4d,590.3853796397284
018c21da2ea1df6cc5d00ce480c48672c234ddb5,567.236711979345
5a71e57629eb2d9b1281fa0acf78fc410f82233a,398.66112400338085
63add5acaf261ef36ff419c5cf3301d8b1a91b06,446.80953603015564
